Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,AvgDaysBetweenPurchases,UniqueProducts,ZeroPriceCount,CancelledTransactions,ReturnRatio,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,PreferredTimeOfDay,ChurnRiskCategory,BasketSizeCategory,RegMonth,RegDay,RegWeekday,IP_FirstOctet,RFMSegment_Dormants,RFMSegment_Fidèles,RFMSegment_Potentiels,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_Unknown,AccountStatus_Pending,AccountStatus_Suspended,Region_Autre,Region_Europe continentale,Region_UK,Country_TargetEnc,AvgBasketValue,TenureRecencyRatio,CancelPerFreq,SupportBurden,ProdBreadthPerTrans,HighCancelFlag,RegYearsActive,Churn
27,7,1183.58,8.162620689655173,7.889576722617568,51.0,734,5.062068965517241,341,368,6,13,9,2.3541666666666665,112,0,1,0.0068965517241379,43.0,0.0,1.0,3,3,2,1,2,8,21,5,158,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,169.08285714285714,0.07894736842105263,0.125,0.0,14.0,0,1,0
17,16,4711.21,20.66320175438597,19.93301146568864,162.72,4989,21.88157894736842,351,368,2,15,10,1.5110132158590308,96,0,3,0.0131578947368421,65.0,3.0,1.0,6,4,3,1,3,4,11,6,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,294.450625,0.048295454545454544,0.17647058823529413,0.008522727272727272,5.647058823529412,0,1,0
199,5,495.36000000000007,20.640000000000004,21.158976715620582,60.0,266,11.083333333333334,169,368,0,13,12,7.3478260869565215,23,0,1,0.0416666666666666,74.0,3.0,5.0,6,2,2,4,2,10,14,3,25,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.3324050632911392,99.07200000000002,1.1705882352941177,0.16666666666666666,0.01764705882352941,3.8333333333333335,0,1,1
11,27,9231.2,16.02638888888889,16.557007022583935,170.0,5382,9.34375,357,368,0,13,12,0.6017391304347826,354,0,3,0.0052083333333333,69.0,2.0,5.0,6,4,2,1,2,9,20,0,218,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,341.8962962962963,0.030726256983240222,0.10714285714285714,0.00558659217877095,12.642857142857142,0,1,0
19,10,2483.04,6.176716417910448,5.476776739610649,51.0,1836,4.567164179104478,349,368,0,13,5,0.8628428927680798,268,0,0,0.0,77.0,4.0,,6,4,2,1,1,10,19,1,249,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.3324050632911392,248.304,0.054285714285714284,0.0,0.011428571428571429,24.363636363636363,0,1,0
109,9,2266.25,8.682950191570882,6.595544191798818,38.25,1526,5.846743295019157,259,368,1,13,6,0.9923076923076924,163,0,10,0.0383141762452107,,0.0,,0,4,2,4,2,10,8,4,167,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,251.80555555555554,0.41923076923076924,1.0,0.0,16.3,0,1,1
3,11,2816.9700000000003,10.243527272727274,18.751866776028788,183.06,1833,6.665454545454545,365,368,6,14,8,1.3175182481751824,217,0,5,0.0181818181818181,,2.0,4.0,0,4,3,1,2,12,26,5,231,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,256.08818181818185,0.00819672131147541,0.4166666666666667,0.00546448087431694,18.083333333333332,0,2,0
10,7,2459.3299999999995,20.66663865546218,8.589628282372908,39.6,1365,11.470588235294118,358,368,1,15,11,3.0084745762711864,48,0,1,0.0084033613445378,18.0,2.0,,1,4,3,1,2,9,19,6,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,351.33285714285705,0.027855153203342618,0.125,0.005571030640668524,6.0,0,1,0
368,1,123.24,15.405,23.994521398495472,69.3,40,5.0,0,368,0,13,12,0.0,8,0,0,0.0,65.0,2.0,5.0,6,2,2,4,2,12,25,5,45,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,123.24,368.0,0.0,2.0,4.0,0,1,1
12,22,4531.34,15.257037037037035,8.988787909561728,85.0,2154,7.252525252525253,355,368,3,12,4,1.1756756756756757,116,0,1,0.0033670033670033,79.0,3.0,5.0,6,4,2,1,2,11,24,2,175,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,205.97,0.033707865168539325,0.043478260869565216,0.008426966292134831,5.043478260869565,0,1,0
31,10,2766.5,5.330443159922929,3.796711185538897,35.400000000000006,1673,3.223506743737957,336,368,4,13,12,0.6428571428571429,215,0,0,0.0,29.0,0.0,,2,4,2,2,1,2,1,0,143,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,276.65,0.09198813056379822,0.0,0.0,19.545454545454547,0,1,0
310,2,426.79,8.71,12.231514113142328,76.5,112,2.2857142857142856,58,368,0,14,12,1.2083333333333333,43,0,0,0.0,,0.0,1.0,0,2,3,4,1,3,1,0,151,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,213.395,5.254237288135593,0.0,0.0,14.333333333333334,0,1,1
3,13,1446.95,15.231052631578947,16.791853868081027,79.9,762,8.021052631578947,365,368,1,10,12,3.8297872340425534,76,0,9,0.0947368421052631,,0.0,4.0,0,3,1,1,2,7,26,0,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,111.30384615384615,0.00819672131147541,0.6428571428571429,0.0,5.428571428571429,0,1,0
11,2,799.4800000000001,8.075555555555557,8.622600491094607,47.400000000000006,394,3.97979797979798,356,368,0,14,12,3.63265306122449,76,0,0,0.0,49.0,2.0,4.0,4,3,3,1,1,11,9,1,128,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,399.74000000000007,0.03081232492997199,0.0,0.0056022408963585435,25.333333333333332,0,1,0
28,7,2095.13,8.840210970464135,8.509599437248589,60.0,1167,4.924050632911392,340,368,4,14,12,1.4322033898305084,163,0,0,0.0,,1.0,5.0,0,4,3,1,1,10,30,5,156,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,299.30428571428575,0.08211143695014662,0.0,0.002932551319648094,20.375,0,1,0
3,22,7521.17,23.071073619631903,23.40904779217006,232.0,5648,17.32515337423313,365,368,1,10,12,1.0984615384615384,209,0,16,0.0490797546012269,72.0,1.0,4.0,6,4,1,1,3,10,27,2,238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,341.87136363636364,0.00819672131147541,0.6956521739130435,0.00273224043715847,9.08695652173913,0,1,0
71,7,1908.25,34.69545454545455,61.35514192035857,356.40000000000003,1158,21.05454545454545,297,368,2,10,7,5.462962962962963,40,0,1,0.0181818181818181,26.0,2.0,5.0,2,3,1,3,3,6,26,5,220,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,272.60714285714283,0.23825503355704697,0.125,0.006711409395973154,5.0,0,1,0
141,5,594.9699999999999,19.19258064516129,10.61899397863468,40.8,280,9.03225806451613,227,368,0,15,4,7.533333333333333,29,0,2,0.064516129032258,,5.0,,0,3,3,4,2,8,31,1,156,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,118.99399999999999,0.618421052631579,0.3333333333333333,0.021929824561403508,4.833333333333333,0,1,1
60,3,151.65,18.95625,20.41500984045108,40.8,133,16.625,308,368,0,9,10,44.0,8,0,2,0.25,,4.0,3.0,0,2,1,2,3,9,20,0,176,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3324050632911392,50.550000000000004,0.1941747572815534,0.5,0.012944983818770227,2.0,1,1,0
368,1,-7.95,-7.95,0.0,-7.95,-1,-1.0,0,368,0,15,12,,1,0,1,1.0,36.0,3.0,2.0,3,1,3,4,1,11,23,1,60,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3324050632911392,-7.95,368.0,0.5,3.0,0.5,1,1,1
46,8,1776.81,15.864375,7.548601419444508,41.6,1127,10.0625,322,368,1,9,3,2.864864864864865,98,0,3,0.0267857142857142,65.0,1.0,1.0,6,3,1,2,2,9,30,3,198,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,222.10125,0.14241486068111456,0.3333333333333333,0.0030959752321981426,10.88888888888889,0,1,0
8,6,1990.12,38.27153846153846,36.05879128533395,135.0,814,15.653846153846152,360,368,4,15,12,7.019607843137255,34,0,4,0.0769230769230769,,1.0,2.0,0,3,3,1,3,6,22,1,145,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,331.68666666666667,0.0221606648199446,0.5714285714285714,0.002770083102493075,4.857142857142857,0,1,0
17,7,1839.07,22.15746987951807,16.175607866843418,89.10000000000001,1233,14.855421686746988,351,368,1,13,12,4.243902439024391,60,0,1,0.0120481927710843,20.0,1.0,3.0,1,3,2,1,2,12,11,5,150,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,262.7242857142857,0.048295454545454544,0.125,0.002840909090909091,7.5,0,1,0
4,10,1960.72,7.155912408759123,6.380779753553788,42.5,958,3.4963503649635035,363,368,6,15,12,1.315018315018315,146,0,0,0.0,37.0,3.0,,3,3,3,1,1,8,27,4,80,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.3324050632911392,196.072,0.01098901098901099,0.0,0.008241758241758242,13.272727272727273,0,1,0
13,4,732.1599999999999,5.192624113475176,5.452685923389378,30.0,350,2.482269503546099,355,368,6,11,11,2.5285714285714285,113,0,0,0.0,41.0,1.0,1.0,3,3,1,1,1,10,28,3,13,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,183.03999999999996,0.03651685393258427,0.0,0.0028089887640449437,22.6,0,1,0
12,7,1777.92,16.31119266055046,6.602818523424597,35.400000000000006,1354,12.422018348623851,356,368,0,14,1,3.2777777777777777,98,0,1,0.0091743119266055,71.0,0.0,1.0,6,3,3,1,2,3,19,4,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,253.98857142857145,0.03361344537815126,0.125,0.0,12.25,0,1,0
8,15,1083.63,20.067222222222224,29.37882059725228,93.6,1001,18.53703703703704,359,368,4,14,9,6.679245283018868,31,1,7,0.1296296296296296,,5.0,2.0,0,3,3,1,3,11,18,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,72.242,0.022222222222222223,0.4375,0.013888888888888888,1.9375,1,1,0
100,3,1200.62,16.446849315068494,11.62847807906572,66.6,634,8.684931506849315,267,368,6,14,4,3.6944444444444446,57,0,0,0.0,50.0,1.0,1.0,4,3,3,4,2,4,11,6,158,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,400.20666666666665,0.373134328358209,0.0,0.0037313432835820895,14.25,0,1,1
10,19,2242.25,11.381979695431472,11.505397741202133,102.0,703,3.568527918781726,357,368,3,11,12,1.770408163265306,103,0,7,0.0355329949238578,41.0,2.0,3.0,3,4,1,1,1,10,30,5,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,118.01315789473684,0.027932960893854747,0.35,0.00558659217877095,5.15,0,1,0
5,5,2483.63,49.6726,46.67830089811211,204.0,1419,28.38,363,368,3,10,11,7.36734693877551,37,0,0,0.0,69.0,1.0,4.0,6,4,1,1,3,11,9,1,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,496.726,0.013736263736263736,0.0,0.0027472527472527475,6.166666666666667,0,1,0
107,5,428.18,10.7045,9.790084190727804,45.0,111,2.775,260,368,0,17,12,6.666666666666667,37,0,0,0.0,28.0,,2.0,2,2,3,4,1,2,16,1,47,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,85.636,0.4099616858237548,0.0,,6.166666666666667,0,1,1
144,5,647.7400000000004,7.620470588235298,105.28052562542791,550.64,659,7.752941176470588,223,368,0,16,12,2.642857142857143,68,0,2,0.0235294117647058,66.0,0.0,4.0,6,3,3,4,2,11,16,1,55,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,129.54800000000006,0.6428571428571429,0.3333333333333333,0.0,11.333333333333334,0,1,1
312,2,278.15000000000003,12.64318181818182,16.884744420803184,31.2,285,12.954545454545457,56,368,1,11,2,2.6666666666666665,22,0,1,0.0454545454545454,25.0,0.0,2.0,2,2,1,4,2,9,1,2,121,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,139.07500000000002,5.473684210526316,0.3333333333333333,0.0,7.333333333333333,0,1,1
9,13,1872.28,3.908726513569938,4.738943379921635,41.5,829,1.730688935281837,359,368,2,12,12,0.7384937238493724,287,0,7,0.0146137787056367,,2.0,5.0,0,3,2,1,1,12,22,2,13,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,144.02153846153846,0.025,0.5,0.005555555555555556,20.5,0,1,0
308,4,664.5400000000001,18.986857142857144,10.13795482665152,60.0,460,13.142857142857142,59,368,1,11,1,1.7058823529411764,35,0,0,0.0,,2.0,1.0,0,3,1,4,2,11,2,1,129,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,166.13500000000002,5.133333333333334,0.0,0.03333333333333333,7.0,0,1,1
8,55,187482.17,534.1372364672364,852.7968451540067,7144.719999999999,69029,196.66381766381767,359,368,1,10,9,0.9771428571428572,127,0,14,0.0398860398860398,57.0,2.0,5.0,5,4,1,1,3,11,23,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,3408.7667272727276,0.022222222222222223,0.25,0.005555555555555556,2.267857142857143,0,1,0
3,10,3802.81,19.20611111111112,8.151693886927449,69.6,1743,8.803030303030303,365,368,2,10,1,1.8426395939086293,119,0,3,0.0151515151515151,,2.0,1.0,0,4,1,1,2,6,7,0,182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,380.281,0.00819672131147541,0.2727272727272727,0.00546448087431694,10.818181818181818,0,1,0
45,5,1125.0700000000002,14.42397435897436,7.436190258309396,47.7,1675,21.47435897435897,323,368,1,12,4,4.1688311688311686,67,0,0,0.0,79.0,1.0,5.0,6,3,2,2,3,5,12,2,47,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,225.01400000000004,0.1388888888888889,0.0,0.0030864197530864196,11.166666666666666,0,1,0
174,3,571.2,190.4,124.64605890279884,326.4,224,74.66666666666667,194,368,1,10,3,96.5,1,0,0,0.0,52.0,3.0,4.0,4,3,1,4,3,11,27,5,93,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0.3324050632911392,190.4,0.8923076923076924,0.0,0.015384615384615385,0.25,0,1,1
336,2,816.0,408.0,144.2497833620557,510.0,192,96.0,31,368,1,10,1,31.0,1,0,0,0.0,65.0,2.0,3.0,6,3,1,4,3,4,18,6,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.3324050632911392,408.0,10.5,0.0,0.0625,0.3333333333333333,0,1,1
15,27,13677.59,21.172739938080497,19.232250935524725,214.8,7518,11.637770897832818,353,368,0,11,1,0.5271317829457365,267,0,8,0.0123839009287925,,4.0,2.0,0,4,1,1,2,11,22,0,214,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.27586206896551724,506.5774074074074,0.0423728813559322,0.2857142857142857,0.011299435028248588,9.535714285714286,0,1,0
3,10,3478.85,20.70744047619048,12.447314550431903,95.7,1686,10.035714285714286,364,368,1,10,12,2.161676646706587,125,0,3,0.0178571428571428,,3.0,1.0,0,4,1,1,2,8,3,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,347.885,0.00821917808219178,0.2727272727272727,0.00821917808219178,11.363636363636363,0,1,0
2,19,13110.02,19.00002898550725,8.730463556041434,104.04,8439,12.230434782608697,365,368,3,10,4,0.5152394775036284,319,0,0,0.0,52.0,1.0,2.0,4,4,1,1,2,8,5,3,181,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,690.001052631579,0.00546448087431694,0.0,0.00273224043715847,15.95,0,1,0
66,6,1459.86,8.110333333333333,5.463296720978325,30.0,643,3.5722222222222224,301,368,2,10,3,1.670391061452514,126,0,0,0.0,42.0,1.0,3.0,3,3,1,3,1,2,9,1,48,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,243.30999999999997,0.2185430463576159,0.0,0.0033112582781456954,18.0,0,1,0
26,4,1195.94,23.9188,21.67795425245262,102.0,576,11.52,341,368,3,16,8,6.938775510204081,39,0,0,0.0,46.0,2.0,5.0,4,3,3,1,2,4,20,1,170,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,298.985,0.07602339181286549,0.0,0.005847953216374269,7.8,0,1,0
39,4,456.26,14.258125,13.400349884093664,51.0,188,5.875,329,368,1,12,11,10.580645161290322,30,0,1,0.03125,35.0,3.0,4.0,3,2,2,2,2,12,25,5,46,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,114.065,0.11818181818181818,0.2,0.00909090909090909,6.0,0,1,0
9,15,9451.54,43.75712962962963,35.548952728522764,204.0,3725,17.24537037037037,358,368,0,15,12,1.6372093023255814,102,0,14,0.0648148148148148,63.0,3.0,2.0,5,4,3,1,3,4,25,6,40,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,630.1026666666668,0.025069637883008356,0.875,0.008356545961002786,6.375,0,1,0
2,15,5145.120000000001,35.97986013986014,40.48105140081608,355.20000000000005,3164,22.125874125874127,365,368,2,9,12,2.5211267605633805,66,0,1,0.0069930069930069,35.0,2.0,5.0,3,4,1,1,3,10,27,2,202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,343.00800000000004,0.00546448087431694,0.0625,0.00546448087431694,4.125,0,1,0
297,5,574.0,17.9375,9.154145896629254,35.400000000000006,207,6.46875,70,368,1,12,2,2.225806451612903,28,0,1,0.03125,19.0,0.0,1.0,1,3,2,4,2,8,7,5,62,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,114.8,4.183098591549296,0.16666666666666666,0.0,4.666666666666667,0,1,1
5,36,10664.34,21.32868,15.508918859352251,153.0,4686,9.372,362,368,3,10,12,0.6953907815631263,211,0,24,0.048,71.0,1.0,2.0,6,4,1,1,2,1,9,5,224,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.3324050632911392,296.2316666666667,0.013774104683195593,0.6486486486486487,0.0027548209366391185,5.702702702702703,0,1,0
255,2,777.0200000000002,12.333650793650795,13.781450284371534,76.5,343,5.444444444444445,113,368,2,12,3,1.8225806451612905,59,0,0,0.0,,3.0,2.0,0,3,2,4,2,10,11,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,388.5100000000001,2.236842105263158,0.0,0.02631578947368421,19.666666666666668,0,1,1
368,1,181.11999999999995,6.037333333333332,10.470114755269195,56.1,125,4.166666666666667,0,368,1,11,12,0.0,29,0,0,0.0,,4.0,1.0,0,2,1,4,1,10,4,0,160,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,181.11999999999995,368.0,0.0,4.0,14.5,0,1,1
1,11,3541.920000000001,32.199272727272735,26.24020116661431,152.64,2012,18.29090909090909,366,368,3,11,9,3.302752293577982,72,0,1,0.009090909090909,78.0,,3.0,6,4,1,1,3,3,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,321.99272727272734,0.0027247956403269754,0.08333333333333333,,6.0,0,1,0
3,15,3729.34,23.906025641025643,23.77280473035787,179.0,2668,17.102564102564102,364,368,3,12,11,2.3096774193548386,70,0,0,0.0,58.0,4.0,5.0,5,4,2,1,3,9,12,6,222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,248.62266666666667,0.00821917808219178,0.0,0.010958904109589041,4.375,0,1,0
17,2,373.75,4.397058823529411,3.232635598573595,16.95,164,1.9294117647058824,350,368,1,13,11,4.166666666666667,73,0,0,0.0,53.0,3.0,2.0,4,2,2,1,1,10,28,3,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,186.875,0.04843304843304843,0.0,0.008547008547008548,24.333333333333332,0,1,0
1,35,12396.46,23.702600382409177,32.58943993291027,141.6,6084,11.632887189292545,366,368,3,10,1,0.6800766283524904,362,0,11,0.0210325047801147,50.0,1.0,5.0,4,4,1,1,2,6,15,1,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,354.1845714285714,0.0027247956403269754,0.3055555555555556,0.0027247956403269754,10.055555555555555,0,1,0
3,5,1736.4,23.464864864864865,18.763988626077627,122.4,1004,13.567567567567568,364,368,2,12,11,4.958904109589041,39,0,0,0.0,21.0,2.0,4.0,1,3,2,1,2,12,20,0,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,347.28000000000003,0.00821917808219178,0.0,0.005479452054794521,6.5,0,1,0
17,17,8910.61,20.86793911007026,17.506202092550055,238.8,4512,10.566744730679156,350,367,1,11,1,0.8075117370892019,272,0,5,0.0117096018735363,50.0,3.0,5.0,4,4,1,1,2,8,4,2,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.3324050632911392,524.1535294117648,0.04843304843304843,0.2777777777777778,0.008547008547008548,15.11111111111111,0,1,0
37,3,864.86,8.916082474226805,8.39983253264376,51.0,717,7.391752577319588,330,367,3,11,11,3.4375,90,0,0,0.0,,2.0,5.0,0,3,1,2,2,4,24,5,133,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,288.2866666666667,0.11178247734138973,0.0,0.006042296072507553,22.5,0,1,0
116,4,1641.7599999999998,14.276173913043475,11.453366515173276,61.2,862,7.495652173913044,251,367,1,10,8,2.192982456140351,93,0,0,0.0,38.0,2.0,1.0,3,3,1,4,2,12,6,0,91,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,410.43999999999994,0.4603174603174603,0.0,0.007936507936507936,18.6,0,1,1
17,4,845.64,6.931475409836065,8.01819703896011,59.0,453,3.7131147540983607,350,367,4,10,11,2.884297520661157,88,0,0,0.0,65.0,2.0,,6,3,1,1,1,11,15,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,211.41,0.04843304843304843,0.0,0.005698005698005698,17.6,0,1,0
10,10,1661.33,10.718258064516128,8.522112806470998,46.8,920,5.935483870967742,357,367,1,12,11,2.305194805194805,105,0,0,0.0,37.0,1.0,3.0,3,3,2,1,2,8,9,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,166.13299999999998,0.027932960893854747,0.0,0.002793296089385475,9.545454545454545,0,1,0
1,41,20098.1,27.8753120665742,21.68903334492345,163.2,8278,11.48127600554785,366,367,2,13,8,0.4819444444444444,240,0,16,0.0221914008321775,,3.0,5.0,0,4,2,1,2,12,15,2,150,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,490.19756097560975,0.0027247956403269754,0.38095238095238093,0.008174386920980926,5.714285714285714,0,1,0
2,16,2771.87,19.383706293706293,20.488986140559973,157.92000000000002,1152,8.055944055944057,365,367,0,13,12,2.528169014084507,73,0,8,0.0559440559440559,25.0,4.0,4.0,2,4,2,1,2,4,24,5,205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,173.241875,0.00546448087431694,0.47058823529411764,0.01092896174863388,4.294117647058823,0,1,0
4,16,3754.27,5.287704225352113,6.990997571820948,91.8,2034,2.8647887323943664,362,367,3,13,8,0.5021156558533145,387,0,0,0.0,24.0,1.0,5.0,1,4,2,1,1,10,16,5,210,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,234.641875,0.011019283746556474,0.0,0.0027548209366391185,22.764705882352942,0,1,0
59,6,1119.31,27.98275,18.390927527466168,99.6,510,12.75,307,367,1,13,5,7.82051282051282,24,0,1,0.025,20.0,1.0,1.0,1,3,2,2,2,10,31,6,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,186.55166666666665,0.19155844155844157,0.14285714285714285,0.003246753246753247,3.4285714285714284,0,1,0
367,1,230.4,32.91428571428572,23.42416334837657,81.6,136,19.428571428571427,0,367,1,13,12,0.0,7,0,0,0.0,34.0,1.0,4.0,2,2,2,4,3,4,6,1,72,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.3324050632911392,230.4,367.0,0.0,1.0,3.5,0,1,1
21,13,3219.7700000000004,19.513757575757577,9.207107365423362,59.400000000000006,1842,11.163636363636364,345,367,1,14,9,2.0853658536585367,125,0,0,0.0,50.0,2.0,1.0,4,4,3,1,2,4,12,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3324050632911392,247.6746153846154,0.06069364161849711,0.0,0.005780346820809248,8.928571428571429,0,1,0
4,2,353.65000000000003,8.224418604651163,6.17069159600275,30.0,277,6.441860465116279,363,367,1,14,12,8.642857142857142,41,0,0,0.0,,3.0,3.0,0,2,3,1,2,10,24,6,184,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.3324050632911392,176.82500000000002,0.01098901098901099,0.0,0.008241758241758242,13.666666666666666,0,1,0
16,5,1438.85,7.53324607329843,10.26305591799886,102.0,1167,6.109947643979058,351,367,1,13,2,1.8368421052631576,145,0,0,0.0,29.0,2.0,3.0,2,3,2,1,2,9,21,1,244,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3324050632911392,287.77,0.045454545454545456,0.0,0.005681818181818182,24.166666666666668,0,1,0
367,1,87.5,14.583333333333334,2.807964862078347,18.6,36,6.0,0,367,1,14,12,0.0,6,0,0,0.0,,4.0,1.0,0,1,3,4,2,6,29,1,10,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.3324050632911392,87.5,367.0,0.0,4.0,3.0,0,1,1
